,e1,ev,p,q,e
0,0.0,0.0,59.81,0.0,0.6830614593248595
1,0.050769230769230775,0.020307692307692308,74.24696256142545,43.310887684276345,0.6827196683823504
2,0.10266587131404149,0.04399761394212445,76.92314867266258,51.33944601798773,0.6823209524415771
3,0.15354342303157784,0.06463026909473354,79.29158898199483,58.4447669459845,0.6819736921746681
4,0.20353664391831858,0.08260993175495568,81.40550495473173,64.78651486419514,0.6816710834019173
5,0.25275805761397796,0.09827417284193393,83.31380549932452,70.51141649797351,0.6814074445972866
6,0.30129910021146533,0.11189730063439608,85.05193554391415,75.72580663174243,0.6811781589838571
7,0.34923506525287934,0.12370519575863809,86.6464842797517,80.50945283925509,0.6809794248518635
8,0.3966287613050474,0.13388628391514226,88.11796004163688,84.92388012491062,0.6808080708809615
9,0.44353321315704675,0.14259963947114024,89.48255039924892,89.01765119774677,0.6806614197517845
10,0.4899936733245355,0.14998101997360638,90.75328343293252,92.82985029879757,0.6805371865813814
11,0.5360491385264868,0.15614741557946044,91.94081988712837,96.3924596613851,0.6804334023535098
12,0.5817335084155348,0.16120052524660428,93.0540091584842,99.7320274754526,0.6803483554122046
13,0.6270764828282788,0.16522944848483606,94.10028926390774,102.87086779172321,0.6802805461579562
14,0.6721042654419984,0.1683127963259949,95.08598082484566,105.82794247453698,0.6802286515187848
15,0.7168401222081878,0.17052036662456302,96.01650727842586,108.61952183527757,0.680191496753902
16,0.7613048294501746,0.1719144883505234,96.89656261763709,111.25968785291124,0.6801680328284363
17,0.8055170371087306,0.17255111132619108,97.73024108927395,113.76072326782182,0.6801573180724917
18,0.8494935659858784,0.17248069795763454,98.52113883336466,116.13341650009394,0.68015850317276
19,0.8932496530999149,0.17174895929974462,99.27243450561373,118.38730351684114,0.680170818784094
20,0.936799155840187,0.170397467520561,99.9869539357603,120.53086180728086,0.6801935652213553
21,0.9801547231049291,0.16846416931478755,100.66722250495492,122.57166751486471,0.6802261038183506
22,1.0233279397516466,0.16598381925493988,101.31550796535707,124.51652389607115,0.6802678496342642
23,1.0663294493026971,0.1629883479080921,101.9338557418582,126.37156722557452,0.6803182652580281
24,1.1091690588005114,0.15950717640153486,102.52411826239248,128.14235478717737,0.680376855513988
25,1.1518558289068508,0.15556748672055268,103.0879795022176,129.83393850665274,0.6804431629126255
26,1.194398151724268,0.15119445517280566,103.626975660084,131.45092698025192,0.6805167637212098
27,1.2368038183391394,0.1464114550174198,104.14251268384291,132.99753805152864,0.6805972645534246
28,1.2790800777105849,0.14124023313175554,104.63588121136026,134.4776436340807,0.6806842993959583
29,1.3212336882335636,0.13570106470069254,105.10826937665036,135.894808129951,0.6807775270049886
30,1.3632709630690398,0.12981288920712133,105.56077384169517,137.25232152508542,0.6808766286173784
31,1.4051978101456726,0.12359343043701955,105.99440934482381,138.55322803447132,0.6809813059309165
32,1.447019767585663,0.11705930275699157,106.41011700195175,139.8003510058551,0.6810912793156022
33,1.4887420351842913,0.11022610555287567,106.80877155385852,140.99631466157544,0.6812062862241843
34,1.5303695024723036,0.10310850741691334,107.19118771837219,142.14356315511645,0.6813260797752403
35,1.5719067738080301,0.0957203214240925,107.55812577884639,143.24437733653903,0.6814504274862287
36,1.6133581908782644,0.088074572634795,107.91029651816453,144.30088955449344,0.6815791101373782
37,1.6547278529307783,0.08018355879233707,108.24836558954564,145.31509676863678,0.6817119207501106
38,1.6960196350145746,0.07205890504372675,108.5729574007821,146.28887220234617,0.681848663666057
39,1.7372372044649014,0.063711613394707,108.88465857653581,147.2239757296073,0.6819891537146991
40,1.7783840358372358,0.05515210751171058,109.18402105342989,148.12206316028954,0.6821332154593245
41,1.8194634244667878,0.04639027340036607,109.47156485448636,148.98469456345896,0.6822806825123825
42,1.8604784988066534,0.03743549641996368,109.74778058265217,149.81334174795637,0.6824313969125082
43,1.901432231677876,0.028296695033631067,110.01313166746917,150.60939500240738,0.6825852085564857
